id,short_name
1014,"Carne, boi, acém moída, cozida, c/"
1015,"Carne, boi, acém moída, cozida, c/"
1016,"Carne, boi, acém moída, cozida, c/"
1017,"Carne, boi, acém moída, cozida, c/"
1018,"Carne, boi, acém moída, cozida, s/"
1019,"Carne, boi, acém, cozida, s/ óleo, c/"
1021,"Carne, boi, acém, moída, crua, Bos"
1022,"Carne, boi, acém, moída, refogada , c/"
1023,"Carne, boi, acém, moída, refogada , s/"
1024,"Carne, boi, acém, s/ gordura, à"
1025,"Carne, boi, acém, s/ gordura, à"
1026,"Carne, boi, acém, s/ gordura, cozida"
1027,"Carne, boi, acém, s/ gordura, cozida"
1028,"Carne, boi, acém, s/ gordura, cozida"
1029,"Carne, boi, acém, s/ gordura, cozida"
1030,"Carne, boi, acém, s/ gordura, cozida"
1031,"Carne, boi, acém, s/ gordura, cozida"
1032,"Carne, boi, acém, s/ gordura, cozida"
1033,"Carne, boi, acém, s/ gordura, frita"
1034,"Carne, boi, acém, s/ gordura, frita"
1035,"Carne, boi, alcatra, à milanesa , frita"
1036,"Carne, boi, alcatra, à milanesa , frita"
1037,"Carne, boi, alcatra, crua , Bos taurus"
1038,"Carne, boi, alcatra, frita , c/ sal"
1039,"Carne, boi, alcatra, frita , s/ sal"
1040,"Carne, boi, alcatra, grelhada/assada"
1041,"Carne, boi, baço, cozido, s/ óleo, s/"
1042,"Carne, boi, bucho, cozida, c/ óleo"
1043,"Carne, boi, bucho, cozida, c/ óleo"
1044,"Carne, boi, bucho, cozida, s/ óleo, c/"
1045,"Carne, boi, bucho, cozido, s/ óleo, s/"
1047,"Carne, boi, cabrito, cozido, c/ óleo"
1048,"Carne, boi, capa de contra filé, c/"
1049,"Carne, boi, capa de contra filé, c/"
1050,"Carne, boi, capa de contra filé, c/"
1051,"Carne, boi, capa de contra filé, c/"
1052,"Carne, boi, capa de contra filé, c/"
1053,"Carne, boi, capa de contra filé, c/"
1054,"Carne, boi, capa de contra filé, c/"
1055,"Carne, boi, capa de contra filé, c/"
1056,"Carne, boi, capa de contra filé, s/"
1057,"Carne, boi, capa de contra filé, s/"
1058,"Carne, boi, capa de contra filé, s/"
1059,"Carne, boi, capa de contra filé, s/"
1060,"Carne, boi, capa de contra filé, s/"
1061,"Carne, boi, capa de contra filé, s/"
1062,"Carne, boi, capa de contra filé, s/"
1063,"Carne, boi, capa de contra filé, s/"
1064,"Carne, boi, capa de contra filé, s/"
1065,"Carne, boi, capa de contra filé, s/"
1066,"Carne, boi, capa de contra filé, s/"
1067,"Carne, boi, charque , c/ abóbora"
1068,"Carne, boi, charque (carne seca, carne"
1069,"Carne, boi, charque , c/ mandioca"
1070,"Carne, boi, charque , dessalgada"
1071,"Carne, boi, charque , dessalgada, frita"
1072,"Carne, boi, charque , dessalgada"
1073,"Carne, boi, charque, cozido, s/ óleo"
1074,"Carne, boi, contra filé de costela"
1075,"Carne, boi, contra filé de costela"
1076,"Carne, boi, contra filé de costela"
1077,"Carne, boi, contra filé de costela"
1078,"Carne, boi, contra filé de costela"
1079,"Carne, boi, contra filé de costela"
1080,"Carne, boi, contra filé de costela"
1081,"Carne, boi, contra filé de costela"
1082,"Carne, boi, contra filé de costela"
1083,"Carne, boi, contra filé de costela"
1084,"Carne, boi, contra filé, à milanesa"
1085,"Carne, boi, contra filé, à milanesa"
1086,"Carne, boi, contra filé, c/ gordura"
1087,"Carne, boi, contra filé, crua , Bos"
1088,"Carne, boi, contra filé"
1089,"Carne, boi, contra filé"
1090,"Carne, boi, contra filé"
1091,"Carne, boi, contra filé"
1092,"Carne, boi, contra filé"
1093,"Carne, boi, contra filé"
1094,"Carne, boi, contra filé"
1095,"Carne, boi, contra filé"
1096,"Carne, boi, contra filé"
1097,"Carne, boi, contra filé"
1098,"Carne, boi, contra filé"
1099,"Carne, boi, contra filé"
1100,"Carne, boi, contra filé, s/ gordura"
1101,"Carne, boi, contra filé, s/ gordura"
1102,"Carne, boi, contra filé, s/ gordura"
1103,"Carne, boi, contra filé, s/ gordura"
1104,"Carne, boi, contra filé, s/ gordura"
1105,"Carne, boi, contra filé, s/ gordura"
1106,"Carne, boi, contra filé, s/ gordura"
1107,"Carne, boi, contra filé, s/ gordura"
1108,"Carne, boi, contra filé, s/ gordura"
1109,"Carne, boi, contra filé, s/ gordura"
1110,"Carne, boi, contrafilé, s/ gordura"
1111,"Carne, boi, contrafilé, s/ gordura"
1112,"Carne, boi, contrafilé, s/ gordura"
1113,"Carne, boi, contrafilé, s/ gordura"
1114,"Carne, boi, contrafilé, s/ gordura"
1115,"Carne, boi, contrafilé, s/ gordura"
1116,"Carne, boi, coração, cozido, c/ óleo"
1117,"Carne, boi, coração, cozido, s/ óleo"
1118,"Carne, boi, coração, cozido, s/ óleo"
1119,"Carne, boi, costela, assada, c/ batata"
1120,"Carne, boi, costela, assada, c/ batata"
1121,"Carne, boi, costela, assada, c/"
1122,"Carne, boi, costela, assada, c/"
1123,"Carne, boi, costela, assada, c/"
1124,"Carne, boi, costela, assada, s/ óleo"
1125,"Carne, boi, costela, assada, s/ óleo"
1126,"Carne, boi, costela, cozida, assada, s/"
1127,"Carne, boi, costela, cozida, assada, s/"
1128,"Carne, boi, costela, cozida, c/ molho"
1129,"Carne, boi, costela, cozida, c/ óleo"
1131,"Carne, boi, costela, ensopada , c/ sal"
1132,"Carne, boi, costela, ensopada , s/ sal"
1133,"Carne, boi, coxão duro , crua, Bos"
1134,"Carne, boi, coxão duro , s/ gordura"
1135,"Carne, boi, coxão duro , s/ gordura"
1136,"Carne, boi, coxão duro , s/ gordura"
1137,"Carne, boi, coxão duro , s/ gordura"
1138,"Carne, boi, coxão mole , s/ gordura"
1139,"Carne, boi, coxão mole , s/ gordura"
1140,"Carne, boi, coxão mole , s/ gordura"
1141,"Carne, boi, coxão mole , s/ gordura"
1142,"Carne, boi, coxão mole , s/ gordura"
1143,"Carne, boi, coxão mole , s/ gordura"
1144,"Carne, boi, coxão mole , s/ gordura"
1145,"Carne, boi, coxão mole , s/ gordura"
1146,"Carne, boi, coxão mole , s/ gordura"
1147,"Carne, boi, coxão mole , s/ gordura"
1148,"Carne, boi, coxão mole , s/ gordura"
1149,"Carne, boi, coxão mole, s/ gordura, à"
1150,"Carne, boi, coxão mole, s/ gordura, à"
1151,"Carne, boi, coxão mole, s/ gordura"
1152,"Carne, boi, coxão mole, s/ gordura"
1153,"Carne, boi, coxão mole, s/ gordura"
1154,"Carne, boi, coxão mole, s/ gordura"
1155,"Carne, boi, cupim, assado, s/ óleo, c/"
1156,"Carne, boi, cupim, assado, s/ óleo, s/"
1158,"Carne, boi, cupim, frita , c/ sal, Bos"
1159,"Carne, boi, cupim, frita , s/ sal, Bos"
1160,"Carne, boi, de primeira"
1161,"Carne, boi, de primeira"
1162,"Carne, boi, de primeira , frita , c/"
1163,"Carne, boi, de primeira , refogada , c/"
1164,"Carne, boi, de primeira , à milanesa"
1165,"Carne, boi, de segunda"
1166,"Carne, boi, de segunda"
1167,"Carne, boi, de segunda , frita , c/"
1168,"Carne, boi, de segunda , cozida, c/"
1169,"Carne, boi, de segunda, ensopada c/"
1170,"Carne, boi, fígado, à milanesa , frita"
1171,"Carne, boi, fígado, à milanesa , frita"
1173,"Carne, boi, fígado, frita , c/ sal, Bos"
1174,"Carne, boi, fígado, frita , s/ sal, Bos"
1175,"Carne, boi, fígado, grelhada, c/ molho"
1176,"Carne, boi, fígado, grelhada, c/ molho"
1177,"Carne, boi, fígado, grelhada, c/ óleo e"
1178,"Carne, boi, fígado, grelhada, c/ óleo e"
1179,"Carne, boi, fígado, grelhada, s/ óleo"
1180,"Carne, boi, fígado, grelhada, s/ óleo"
1181,"Carne, boi, fígado, refogada , c/ sal"
1182,"Carne, boi, fígado, refogada , s/ sal"
1183,"Carne, boi, filé mignon, s/ gordura, à"
1184,"Carne, boi, filé mignon, s/ gordura, à"
1185,"Carne, boi, filé mignon, s/ gordura"
1186,"Carne, boi, filé mignon, s/ gordura"
1187,"Carne, boi, filé mignon, s/ gordura"
1188,"Carne, boi, filé mignon, s/ gordura"
1189,"Carne, boi, filé mignon, s/ gordura"
1190,"Carne, boi, filé mignon, s/ gordura"
1191,"Carne, boi, filé mignon, s/ gordura"
1192,"Carne, boi, filé mignon, s/ gordura"
1193,"Carne, boi, filé mignon, s/ gordura"
1194,"Carne, boi, filé mignon, s/ gordura"
1195,"Carne, boi, filé mignon, s/ gordura"
1196,"Carne, boi, filé mignon, s/ gordura"
1197,"Carne, boi, filé mignon, s/ gordura"
1198,"Carne, boi, filé mignon, s/ gordura"
1199,"Carne, boi, filé mignon, s/ gordura"
1200,"Carne, boi, flanco, s/ gordura, cozida"
1201,"Carne, boi, flanco, s/ gordura, cozida"
1202,"Carne, boi, flanco, s/ gordura, cozida"
1203,"Carne, boi, flanco, s/ gordura, cozida"
1204,"Carne, boi, flanco, s/ gordura, cozida"
1205,"Carne, boi, flanco, s/ gordura, cozida"
1206,"Carne, boi, flanco, s/ gordura, cozida"
1207,"Carne, boi, flanco, s/ gordura, cozida"
1208,"Carne, boi, flanco, s/ gordura, cozida"
1209,"Carne, boi, flanco, s/ gordura, cru"
1210,"Carne, boi, fraldinha, c/ gordura"
1211,"Carne, boi, fraldinha, c/ gordura"
1212,"Carne, boi, fraldinha, c/ gordura"
1213,"Carne, boi, fraldinha, c/ gordura"
1214,"Carne, boi, fraldinha, c/ gordura"
1215,"Carne, boi, fraldinha, c/ gordura"
1216,"Carne, boi, fraldinha, c/ gordura"
1217,"Carne, boi, fraldinha, c/ gordura"
1218,"Carne, boi, fraldinha, c/ gordura"
1219,"Carne, boi, lagarto, cozida, c/ cenoura"
1220,"Carne, boi, lagarto, cozida, c/ cenoura"
1221,"Carne, boi, lagarto, cozida, c/ molho"
1222,"Carne, boi, lagarto, cozida, c/ molho"
1223,"Carne, boi, lagarto, cozida, c/ óleo"
1224,"Carne, boi, lagarto, cozida, c/ óleo"
1225,"Carne, boi, lagarto, cozida, s/ óleo"
1226,"Carne, boi, lagarto, cozida, s/ óleo"
1227,"Carne, boi, lagarto, crua , Bos taurus"
1228,"Carne, boi, lagarto, frita , c/ sal"
1229,"Carne, boi, lagarto, frita , s/ sal"
1230,"Carne, boi, lagarto, refogada , c/ sal"
1231,"Carne, boi, lagarto, refogada , s/ sal"
1232,"Carne, boi, língua, cozida, ao molho"
1233,"Carne, boi, lingua, cozida, c/ cenoura"
1234,"Carne, boi, lingua, cozida, c/ cenoura"
1235,"Carne, boi, língua, cozida, c/ molho de"
1236,"Carne, boi, lingua, cozida, recheada"
1237,"Carne, boi, lingua, cozida, recheada"
1238,"Carne, boi, língua, cozida, s/ óleo, c/"
1239,"Carne, boi, lingua, cozida, s/ sal, Bos"
1241,"Carne, boi, língua, refogada, c/ óleo"
1243,"Carne, boi, maminha, frita , c/ sal"
1244,"Carne, boi, maminha, frita , s/ sal"
1245,"Carne, boi, maminha, grelhada, c/"
1246,"Carne, boi, maminha, grelhada, c/"
1247,"Carne, boi, maminha, grelhada, c/ molho"
1248,"Carne, boi, maminha, grelhada, c/ molho"
1249,"Carne, boi, maminha, grelhada, c/ molho"
1250,"Carne, boi, maminha, grelhada, c/ molho"
1251,"Carne, boi, maminha, grelhada, c/ molho"
1252,"Carne, boi, maminha, grelhada, c/ óleo"
1253,"Carne, boi, maminha, grelhada, c/ óleo"
1254,"Carne, boi, maminha, grelhada, s/ óleo"
1255,"Carne, boi, maminha, grelhada/assada"
1256,"Carne, boi, maminha, grelhada/assada"
1257,"Carne, boi, maminha, s/ gordura"
1258,"Carne, boi, maminha, s/ gordura"
1259,"Carne, boi, miolo de alcatra"
1260,"Carne, boi, miolo de alcatra"
1261,"Carne, boi, miolo de alcatra, s/"
1262,"Carne, boi, miolo de alcatra, s/"
1263,"Carne, boi, miolo de alcatra, s/"
1264,"Carne, boi, miolo de alcatra, s/"
1265,"Carne, boi, miolo de alcatra, s/"
1266,"Carne, boi, miolo de alcatra, s/"
1267,"Carne, boi, miolo de alcatra, s/"
1268,"Carne, boi, miolo de alcatra, s/"
1269,"Carne, boi, miolo de alcatra, s/"
1270,"Carne, boi, miolo de alcatra, s/"
1271,"Carne, boi, miolo, cozida, s/ óleo"
1272,"Carne, boi, miolo, cozida, s/óleo, s/"
1273,"Carne, boi, moída, s/ gordura, crua"
1274,"Carne, boi, músculo, s/ gordura"
1275,"Carne, boi, músculo, s/ gordura"
1276,"Carne, boi, músculo, s/ gordura"
1277,"Carne, boi, músculo, s/ gordura"
1278,"Carne, boi, músculo, s/ gordura"
1279,"Carne, boi, músculo, s/ gordura"
1280,"Carne, boi, músculo, s/ gordura"
1281,"Carne, boi, músculo, s/ gordura"
1282,"Carne, boi, músculo, s/ gordura"
1283,"Carne, boi, músculo, s/ gordura"
1284,"Carne, boi, músculo, s/ gordura"
1285,"Carne, boi, músculo, s/ gordura"
1286,"Carne, boi, músculo, s/ gordura"
1287,"Carne, boi, músculo, s/ gordura"
1288,"Carne, boi, músculo, s/ gordura, cru"
1289,"Carne, boi, ovelha, cozido, c/ óleo, c/"
1290,"Carne, boi, paleta, c/ gordura, crua"
1291,"Carne, boi, paleta, s/ gordura, cozida"
1292,"Carne, boi, paleta, s/ gordura, cozida"
1293,"Carne, boi, paleta, s/ gordura, cozida"
1294,"Carne, boi, paleta, s/ gordura, cozida"
1295,"Carne, boi, paleta, s/ gordura, cozida"
1296,"Carne, boi, paleta, s/ gordura, cozida"
1297,"Carne, boi, paleta, s/ gordura, cozida"
1298,"Carne, boi, paleta, s/ gordura, cozida"
1299,"Carne, boi, paleta, s/ gordura, cozida"
1300,"Carne, boi, paleta, s/ gordura, cozida"
1301,"Carne, boi, paleta, s/ gordura, cozida"
1302,"Carne, boi, paleta, s/ gordura, cozida"
1303,"Carne, boi, paleta, s/ gordura, cozida"
1304,"Carne, boi, paleta, s/ gordura, cozida"
1305,"Carne, boi, paleta, s/ gordura, crua"
1306,"Carne, boi, paleta, s/ gordura, frita"
1307,"Carne, boi, paleta, s/ gordura, frita"
1308,"Carne, boi, paleta, s/ gordura"
1309,"Carne, boi, patinho, crua , Bos taurus"
1310,"Carne, boi, patinho, s/ gordura, à"
1311,"Carne, boi, patinho, s/ gordura, à"
1312,"Carne, boi, patinho, s/ gordura, frita"
1313,"Carne, boi, patinho, s/ gordura, frita"
1314,"Carne, boi, patinho, s/ gordura"
1315,"Carne, boi, patinho, s/ gordura"
1316,"Carne, boi, patinho, s/ gordura"
1317,"Carne, boi, patinho, s/ gordura"
1318,"Carne, boi, patinho, s/ gordura"
1319,"Carne, boi, patinho, s/ gordura"
1320,"Carne, boi, patinho, s/ gordura"
1321,"Carne, boi, patinho, s/ gordura"
1322,"Carne, boi, patinho, s/ gordura"
1323,"Carne, boi, patinho, s/ gordura"
1324,"Carne, boi, patinho, s/ gordura"
1325,"Carne, boi, patinho, s/ gordura"
1326,"Carne, boi, patinho, s/ gordura"
1327,"Carne, boi, peito, s/ gordura, cozida"
1328,"Carne, boi, peito, s/ gordura, crua"
1329,"Carne, boi, peito, s/ gordura, frita"
1330,"Carne, boi, peito, s/ gordura, frita"
1331,"Carne, boi, peito, s/ gordura"
1332,"Carne, boi, peito, s/ gordura"
1333,"Carne, boi, peito, s/ gordura"
1334,"Carne, boi, peito, s/ gordura"
1335,"Carne, boi, peito, s/ gordura"
1336,"Carne, boi, peito, s/ gordura"
1337,"Carne, boi, peito, s/ gordura"
1338,"Carne, boi, peito, s/ gordura"
1339,"Carne, boi, peito, s/ gordura"
1340,"Carne, boi, peito, s/ gordura"
1341,"Carne, boi, picanha, c/ gordura"
1342,"Carne, boi, picanha, c/ gordura"
1343,"Carne, boi, picanha, c/ gordura"
1344,"Carne, boi, picanha, c/ gordura"
1345,"Carne, boi, picanha, c/ gordura"
1346,"Carne, boi, picanha, c/ gordura"
1347,"Carne, boi, picanha, crua , Bos taurus"
1348,"Carne, boi, picanha, grelhada/assada"
1349,"Carne, boi, picanha, grelhada/assada"
1350,"Carne, boi, picanha, s/ gordura"
1351,"Carne, boi, picanha, s/ gordura"
1352,"Carne, boi, picanha, s/ gordura"
1353,"Carne, boi, picanha, s/ gordura"
1354,"Carne, boi, picanha, s/ gordura"
1355,"Carne, boi, picanha, s/ gordura"
1356,"Carne, boi, ponta de agulha, crua, Bos"
1357,"Carne, boi, pulmão, cozido, s/ óleo, c/"
1358,"Carne, boi, pulmão, cozido, s/ óleo, s/"
1359,"Carne, boi, quarto dianteiro, crua"
1360,"Carne, boi, quarto dianteiro, s/"
1361,"Carne, boi, quarto dianteiro, s/"
1362,"Carne, boi, quarto dianteiro, s/"
1363,"Carne, boi, quarto dianteiro, s/"
1364,"Carne, boi, quarto dianteiro, s/"
1365,"Carne, boi, quarto dianteiro, s/"
1366,"Carne, boi, quarto traseiro, c/"
1367,"Carne, boi, quarto traseiro, c/"
1368,"Carne, boi, quarto traseiro, c/"
1369,"Carne, boi, quarto traseiro, c/"
1370,"Carne, boi, quarto traseiro, c/"
1371,"Carne, boi, quarto traseiro, c/"
1372,"Carne, boi, quarto traseiro, c/"
1373,"Carne, boi, quarto traseiro, c/"
1374,"Carne, boi, quarto traseiro, c/"
1375,"Carne, boi, quarto traseiro, c/"
1376,"Carne, boi, quarto traseiro, c/"
1377,"Carne, boi, quarto traseiro, c/"
1378,"Carne, boi, quarto traseiro, c/"
1379,"Carne, boi, quarto traseiro, c/"
1380,"Carne, boi, quarto traseiro, crua , Bos"
1381,"Carne, boi, quarto traseiro, s/"
1382,"Carne, boi, quarto traseiro, s/"
1383,"Carne, boi, quarto traseiro, s/"
1384,"Carne, boi, quarto traseiro, s/"
1385,"Carne, boi, quarto traseiro, s/"
1386,"Carne, boi, quarto traseiro, s/"
1387,"Carne, boi, quarto traseiro, s/"
1388,"Carne, boi, quarto traseiro, s/"
1389,"Carne, boi, quarto traseiro, s/"
1390,"Carne, boi, quarto traseiro, s/"
1391,"Carne, boi, quarto traseiro, s/"
1392,"Carne, boi, quarto traseiro, s/"
1393,"Carne, boi, quarto traseiro, s/"
1394,"Carne, boi, quarto traseiro, s/"
1395,"Carne, boi, quarto traseiro, s/"
1396,"Carne, boi, quarto traseiro, s/"
1397,"Carne, boi, quarto traseiro, s/"
1398,"Carne, boi, quarto traseiro, s/"
1399,"Carne, boi, quarto traseiro, s/"
1400,"Carne, boi, quarto traseiro, s/"
1401,"Carne, boi, rabo, cozido, s/ óleo, c/"
1402,"Carne, boi, rabo, cozido, s/ óleo, s/"
1403,"Carne, boi, salgada, crua , Bos taurus"
1404,"Carne, boi, salgada, dessalgada"
1405,"Carne, boi, salgada, dessalgada, crua"
1406,"Carne, boi, seca, cozida, s/ óleo, Bos"
1407,"Carne, boi, seca, dessalgada, cozida"
1408,"Carne, boi, seca, dessalgada, frita"
1409,"Carne, boi, seca, dessalgada, refogada"
1410,"Carne, bovina, acém, s/ gordura"
1411,"Carne, bovina, alcatra, refogada , c/"
1412,"Carne, bovina, alcatra, refogada , s/"
1413,"Carne, bovina, capa de contra filé, c/"
1414,"Carne, bovina, capa de contra filé, c/"
1415,"Carne, bovina, capa de contra filé, c/"
1417,"Carne, bovina, filé mignon, s/ gordura"
1418,"Carne, bovina, filé mignon, s/ gordura"
1419,"Carne, bovina, fraldinha, c/ gordura"
1420,"Carne, bovina, fraldinha, c/ gordura"
1421,"Carne, bovina, músculo, s/ gordura"
1422,"Carne, bovina, músculo, s/ gordura"
1423,"Carne, bovina, ossobuco de vitela c/"
1424,"Carne, bovina, paleta, s/ gordura"
1425,"Carne, bovina, patinho, s/ gordura"
1426,"Carne, bovina, patinho, s/ gordura"
1427,"Carne, bovina, quarto dianteiro, s/"
1428,"Carne, bovina, quarto traseiro, s/"
1429,"Carne, bovina, quarto traseiro, s/"
1430,"Carne, bovina, quarto traseiro, s/"
1434,"Carne, búfalo, crua"
1436,"Carne, cabrito, assada, s/ óleo, c/ sal"
1437,"Carne, cabrito, assada, s/ óleo, s/ sal"
1438,"Carne, cabrito, costela, crua, Capra"
1439,"Carne, cabrito, cozida, assada, s/"
1440,"Carne, cabrito, cozida, assada, s/"
1441,"Carne, cabrito, cozida, c/ batata"
1442,"Carne, cabrito, cozida, c/ batata"
1443,"Carne, cabrito, cozida, c/ vegetais"
1444,"Carne, cabrito, cozida, c/ vegetais"
1445,"Carne, cabrito, crua , Capra ssp"
1446,"Carne, cabrito, crua , Capra hirbus"
1447,"Carne, cabrito, lombo, crua , Capra"
1448,"Carne, cabrito, mamão, crua , Capra"
1449,"Carne, cabrito, paleta, crua , Capra"
1450,"Carne, cabrito, perna, crua , Capra"
1451,"Carne, cabrito, pernil e paleta, crua"
1452,"Carne, cabrito, pescoço, crua , Capra"
1453,"Carne, caça , cozida, assada, s/ óleo"
1454,"Carne, caça , cozida, assada, s/ óleo"
1456,"Carne, caça, paca, assada, , hortelã"
1457,"Carne, carne, jacaré, rabo, à milanesa"
1460,"Carne, coelho, selecta, crua , Lepus"
1461,"Carne, crocodilo, rabo, crua"
1462,"Carne, frango, asa, c/ pele, à milanesa"
1463,"Carne, frango, asa, c/ pele, à milanesa"
1464,"Carne, frango, asa, c/ pele, assada, s/"
1465,"Carne, frango, asa, c/ pele, assada, s/"
1466,"Carne, frango, asa, c/ pele, cozida"
1467,"Carne, frango, asa, c/ pele, cozida"
1468,"Carne, frango, asa, c/ pele, cozida, c/"
1469,"Carne, frango, asa, c/ pele, cozida, c/"
1470,"Carne, frango, asa, c/ pele, frita , c/"
1471,"Carne, frango, asa, c/ pele, frita , s/"
1472,"Carne, frango, asa, c/ pele, refogada"
1473,"Carne, frango, asa, c/ pele, refogada"
1474,"Carne, frango, assada, c/ tucupi"
1475,"Carne, frango, caipira, inteiro, c/"
1476,"Carne, frango, caipira, inteiro, c/"
1477,"Carne, frango, caipira, inteiro, c/"
1478,"Carne, frango, caipira, inteiro, c/"
1479,"Carne, frango, caipira, inteiro, c/"
1480,"Carne, frango, caipira, inteiro"
1481,"Carne, frango, caipira, inteiro"
1482,"Carne, frango, caipira, inteiro"
1483,"Carne, frango, caipira, inteiro"
1484,"Carne, frango, caipira, inteiro"
1485,"Carne, frango, caipira, inteiro"
1486,"Carne, frango, caipira, inteiro, crua"
1487,"Carne, frango, caipira, inteiro, s/"
1488,"Carne, frango, caipira, inteiro, s/"
1489,"Carne, frango, caipira, inteiro, s/"
1490,"Carne, frango, caipira, inteiro, s/"
1491,"Carne, frango, caipira, inteiro, s/"
